"emp_no","first_name","last_name","hire_date"
239269,"Angus","Linares","1986-10-04"
239274,"Piyawadee","Pargas","1986-09-22"
239287,"Mario","Katiyar","1986-11-13"
239293,"Shushma","Marzano","1986-03-27"
239305,"Masoud","Brookman","1986-01-02"
239306,"Ziva","Marwedel","1986-08-10"
239320,"Mingsen","Trachtenberg","1986-05-30"
239325,"Fox","Perz","1986-03-21"
239330,"Danae","Swift","1986-02-26"
239334,"Nathalie","Conti","1986-08-06"
239344,"Kiyomitsu","Baez","1986-09-20"
239347,"Yuuichi","Michaeli","1986-06-12"
239348,"Chenyi","Liedekerke","1986-03-20"
239353,"Francoise","Wynblatt","1986-07-01"
239355,"Zissis","Leonhardt","1986-11-14"
239356,"Janalee","Benantar","1986-04-29"
239368,"Mingsen","Alblas","1986-11-16"
239369,"Abdulah","Zuberek","1986-12-07"
239380,"Abdelkader","Lodder","1986-12-04"
239385,"Mahmut","Falck","1986-04-07"
239393,"Sanjay","Demian","1986-04-26"
239406,"Pintsang","Preusig","1986-03-12"
239413,"Sivanarayana","Cannard","1986-08-18"
239424,"Guenter","Kavraki","1986-07-12"
239441,"Chriss","Restivo","1986-03-07"
239465,"Reinhold","Baak","1986-11-07"
239475,"Godehard","Decaestecker","1986-02-18"
239477,"Chinya","Tsunoo","1986-03-04"
239501,"Genki","Zhiwei","1986-04-11"
239504,"Debaprosad","Skafidas","1986-07-07"
239513,"Takushi","Piveteau","1986-03-11"
239532,"Hausi","Krichel","1986-02-09"
239537,"Valter","Thummel","1986-08-10"
239543,"Abdulah","Gulak","1986-02-22"
239555,"Yechiam","Buescher","1986-04-10"
239559,"Qingxiang","Fasbender","1986-08-22"
239565,"Gio","Anandan","1986-01-19"
239573,"Jeane","Lowrie","1986-05-01"
239580,"Valeska","Collette","1986-10-01"
239583,"Atreyi","Denny","1986-05-21"
239611,"Munenori","Miculan","1986-01-11"
239619,"Martial","Hashii","1986-03-29"
239623,"Danny","Busillo","1986-06-06"
239624,"Pradeep","Comellas","1986-09-21"
239629,"Yefim","Pettis","1986-01-24"
239632,"Halsur","Nooteboom","1986-09-21"
239641,"Yannik","Eickenmeyer","1986-03-23"
239644,"Dmitri","Perry","1986-06-20"
239647,"Bojan","Benantar","1986-05-09"
239653,"Elrique","Emmart","1986-11-20"
239658,"Zine","Gecsel","1986-04-05"
239667,"Claude","Mayerwieser","1986-03-05"
239684,"Evgueni","Kavvadias","1986-06-30"
239689,"Susanta","Cooman","1986-12-24"
239702,"Kinh","Ranze","1986-06-26"
239717,"Rutger","Gire","1986-02-03"
239723,"Ramalingam","Harbusch","1986-04-12"
239734,"Moty","Marquardt","1986-04-16"
239738,"Arfst","Suessmith","1986-09-01"
239754,"Mari","Junot","1986-03-12"
239759,"Stein","Markovitch","1986-12-26"
239762,"Kamakshi","Szemeredi","1986-01-20"
239776,"Susanta","Bernick","1986-06-25"
239777,"Pranas","Conia","1986-05-11"
239786,"Mang","Lamparter","1986-07-08"
239788,"Zongyan","Schieder","1986-10-30"
239791,"Luise","Radwan","1986-01-02"
239798,"Uzi","Trystram","1986-10-18"
239806,"Byong","Kadhim","1986-02-09"
239839,"Bojan","Ranft","1986-02-25"
239840,"Petter","Sury","1986-11-16"
239849,"Hairong","Vieri","1986-09-14"
239856,"Oddvar","Scharstein","1986-03-09"
239859,"Adam","Keirsey","1986-09-18"
239864,"Geoffry","Basawa","1986-04-06"
239873,"Mohd","Baaz","1986-07-25"
239879,"Carrsten","Waleschkowski","1986-12-13"
239880,"Qingxiang","Herbst","1986-09-19"
239883,"Caolyn","Prochazka","1986-04-16"
239885,"Uli","Perly","1986-10-28"
239886,"Kellyn","Broomell","1986-09-20"
239891,"Percy","Tischendorf","1986-11-10"
239895,"Luisa","Pews","1986-04-10"
239898,"Elrique","Hooghiemstra","1986-07-22"
239900,"Saddek","Brattka","1986-08-22"
239904,"Marsja","Caine","1986-12-28"
239921,"Teiji","Siprelle","1986-04-04"
239925,"Hugo","Ellozy","1986-03-26"
239930,"Dipankar","Seghrouchni","1986-12-20"
239933,"Subhankar","Kaelbling","1986-07-26"
239934,"Lalit","Tyugu","1986-07-10"
239940,"Halsur","Heiserman","1986-04-09"
239941,"Tristan","Eugenio","1986-11-03"
239943,"Boriana","Mikschl","1986-06-03"
239944,"Mariangiola","Fritzsche","1986-02-03"
239955,"Pantung","Gihr","1986-02-26"
239968,"Dietrich","Uhrik","1986-05-30"
239980,"Chaitali","Velardi","1986-07-30"
239989,"Tsvetan","Vakili","1986-12-21"
240015,"Aksel","Molberg","1986-06-20"
240028,"Manu","Bodoff","1986-12-14"
240053,"Krassimir","Karcich","1986-04-02"
240059,"Yurii","McDermid","1986-11-03"
240060,"Anwar","Reinhard","1986-05-03"
240063,"Adamantios","Hettesheimer","1986-10-08"
240065,"Yishay","Demir","1986-09-03"
240066,"Fumitaka","Azuma","1986-11-19"
240067,"Tzu","Tramer","1986-03-30"
240081,"Bikash","Swick","1986-10-07"
240086,"Demos","Tasistro","1986-06-01"
240088,"Radhakrishnan","Babb","1986-10-15"
240097,"Godehard","Kitai","1986-01-04"
240112,"Subbu","Marciano","1986-08-03"
240119,"Miyeon","Alblas","1986-02-07"
240126,"Insup","Nanard","1986-06-27"
240134,"Lidong","Mattern","1986-02-26"
240138,"Berthier","Rajaraman","1986-01-04"
240141,"Hisao","Emmart","1986-09-14"
240142,"Dekang","Prampolini","1986-11-17"
240150,"Arne","Schwartzbauer","1986-01-18"
240157,"Shahar","Kalsbeek","1986-08-06"
240170,"Ayakannu","Stenning","1986-09-11"
240182,"Magy","Ghelli","1986-12-22"
240203,"Arve","Picaronny","1986-01-14"
240218,"Yonghong","Akazan","1986-07-14"
240231,"Aiichiro","Henseler","1986-03-25"
240236,"True","Tischendorf","1986-01-19"
240254,"Ishfaq","Oxman","1986-09-19"
240255,"Perla","Lichtner","1986-12-21"
240256,"Kersti","Koprowski","1986-09-18"
240259,"Masami","Haldar","1986-01-22"
240263,"Elrique","Prampolini","1986-03-05"
240270,"Arco","Ranka","1986-10-11"
240273,"Sadok","Schaap","1986-06-13"
240290,"Pohua","Munck","1986-04-11"
240293,"Lubomir","Klerer","1986-01-28"
240317,"Harngdar","Muchinsky","1986-11-13"
240341,"Constantijn","Vendrig","1986-08-20"
240365,"Ishfaq","Chandrasekhar","1986-06-12"
240373,"Arve","Esteva","1986-12-18"
240376,"Toshimo","Ranta","1986-03-24"
240378,"Rimli","Trachtenberg","1986-06-24"
240410,"Mohammed","Picaronny","1986-09-12"
240411,"Tonny","Ossenbruggen","1986-11-20"
240414,"Aran","Maquelin","1986-11-15"
240419,"Bernice","Bardell","1986-08-12"
240420,"Billur","Bakhtari","1986-05-08"
240423,"Adit","Gopalakrishnan","1986-10-13"
240427,"Xiaopeng","Schnabel","1986-12-03"
240445,"Henk","Kusakari","1986-07-26"
240484,"Fai","Kulisch","1986-06-26"
240486,"Kerhong","Iisaku","1986-10-29"
240499,"Mitchel","Encarnacion","1986-02-12"
240514,"Perla","Journel","1986-05-12"
240518,"Guadalupe","Reeker","1986-07-17"
240520,"Raimond","Riexinger","1986-03-03"
240530,"Alois","Sridhar","1986-07-09"
240536,"Nishit","Karnin","1986-04-29"
240544,"Bluma","Decleir","1986-02-10"
240550,"Moss","Figueira","1986-06-24"
240552,"Wonhee","Bahr","1986-05-26"
240555,"Florina","Marletta","1986-10-18"
240559,"Yinlin","Bhattacharjee","1986-10-17"
240567,"Moto","Vidal","1986-02-20"
240572,"Shrikanth","Emden","1986-04-15"
240592,"Duke","Kilgore","1986-10-15"
240602,"Taiji","Egerstedt","1986-10-03"
240603,"Howell","Srimani","1986-11-11"
240606,"Kauko","Emmart","1986-08-20"
240622,"Narain","Kaltofen","1986-01-16"
240632,"Vishwani","Zweizig","1986-10-29"
240635,"Manibrata","Lanphier","1986-12-26"
240661,"Gao","Jiafu","1986-12-19"
240675,"Karoline","Uchoa","1986-06-22"
240676,"Sashi","Thorelli","1986-09-21"
240679,"Toshimo","Jullig","1986-06-07"
240692,"Tru","Ranze","1986-02-08"
240693,"Hongzue","Ratnakar","1986-06-17"
240714,"Patricia","Shrader","1986-08-08"
240725,"Guadalupe","Rousseau","1986-03-17"
240733,"Miomir","Mansanne","1986-08-22"
240744,"Yakkov","Ratnakar","1986-12-26"
240751,"Moie","Pintelas","1986-07-10"
240753,"Poorav","Keustermans","1986-01-27"
240760,"Gad","Osgood","1986-01-20"
240779,"Claudi","Morris","1986-08-14"
240781,"Xiaobin","Kulisch","1986-01-28"
240784,"Nikolaos","Budinsky","1986-05-06"
240796,"Atreyi","Kamble","1986-05-11"
240802,"Angus","Scallan","1986-09-28"
240809,"Mohd","Pehl","1986-02-06"
240810,"Inderjeet","Hofman","1986-08-30"
240818,"Apostol","Shokrollahi","1986-04-13"
240834,"Basil","Gelosh","1986-07-20"
240841,"Muzhong","Hiltgen","1986-02-07"
240842,"Hugh","Impagliazzo","1986-09-03"
240853,"Susuma","Driscoll","1986-01-04"
240858,"Masadi","Staelin","1986-02-18"
240868,"Kensyu","Bale","1986-01-19"
240871,"Perry","Goldhammer","1986-03-27"
240879,"Navid","Georgakopoulos","1986-08-13"
240881,"Ottavia","Khasidashvili","1986-03-31"
240886,"Paloma","Hegner","1986-02-26"
240892,"Charlene","Wiegley","1986-08-22"
240893,"Mayumi","Wuwongse","1986-11-20"
240924,"Berhard","Schlumberger","1986-09-29"
240925,"Vasilii","Thummel","1986-11-08"
240928,"Shahaf","Unni","1986-02-08"
240936,"Shahid","Tanemo","1986-05-29"
240947,"Arra","Azadmanesh","1986-10-21"
240956,"Mart","Lally","1986-08-10"
240964,"Marjo","Kusakabe","1986-12-10"
240967,"Xiaoheng","Weedman","1986-01-17"
240969,"Alejandro","Unno","1986-08-25"
240971,"Yefim","Fraisse","1986-08-17"
240989,"Shigeichiro","Chenney","1986-02-02"
240998,"Reinhold","Wegerle","1986-08-09"
241002,"Christfried","Yoshizawa","1986-08-23"
241015,"Duri","Khasidashvili","1986-02-02"
241040,"Duri","Siegrist","1986-10-01"
241054,"Nevin","Passafiume","1986-07-19"
241057,"Aimee","Shrader","1986-09-14"
241067,"Shigeu","Binkley","1986-11-07"
241071,"Jovan","Tetzlaff","1986-03-10"
241079,"Stella","Haldar","1986-02-19"
241084,"Eldridge","Mondadori","1986-09-17"
241096,"Tristan","Gornas","1986-07-05"
241118,"Goa","Osgood","1986-02-08"
241119,"Susuma","Vanwelkenhuysen","1986-01-26"
241123,"Tomoyuki","Jonsson","1986-10-13"
241129,"Youssef","Skrikant","1986-08-21"
241148,"Kensyu","Jenevein","1986-06-07"
241151,"Mariusz","Tsukune","1986-07-14"
241153,"Maris","Kalloufi","1986-05-31"
241164,"Zongyan","Maliniak","1986-09-18"
241168,"Hyuncheol","Perri","1986-10-27"
241170,"Chenyi","Kushnir","1986-10-27"
241177,"Lorien","Kaelbling","1986-04-18"
241180,"Aloke","Kalloufi","1986-12-21"
241182,"Toshimi","Peral","1986-04-26"
241204,"Fumitake","Dehkordi","1986-01-29"
241216,"Sreenivas","Conta","1986-10-10"
241219,"Lucian","Lovengreen","1986-01-02"
241253,"Shigeichiro","Schapiro","1986-03-22"
241255,"Fumiyo","Suppi","1986-06-30"
241262,"Radhia","Adachi","1986-12-19"
241263,"Odoardo","Demri","1986-06-26"
241281,"Xianlong","Validov","1986-12-23"
241288,"Shigeichiro","Cromarty","1986-03-31"
241295,"Martial","Rindone","1986-05-18"
241312,"Alassane","Ligten","1986-04-27"
241345,"Pragnesh","Daescu","1986-10-26"
241346,"Ennio","Luft","1986-10-09"
241367,"Kazuhide","Covnot","1986-03-11"
241371,"Nathalie","Sullins","1986-05-05"
241377,"Alper","Kroll","1986-10-23"
241392,"Adam","Ressouche","1986-03-19"
241395,"Karlis","Velardi","1986-09-23"
241411,"Subhada","Salvesen","1986-08-20"
241419,"Insup","Solares","1986-07-05"
241420,"Bezalel","Harllee","1986-11-10"
241423,"Sedat","Murtha","1986-09-19"
241452,"Danil","Baalen","1986-09-18"
241464,"Aksel","Clemencon","1986-12-07"
241474,"Jeanna","Pelc","1986-09-29"
241486,"Aron","Gihr","1986-02-01"
241490,"Sachio","Mikschl","1986-07-07"
241500,"Girolamo","Zweizig","1986-03-10"
241503,"Soenke","Marrakchi","1986-05-18"
241507,"Atilio","Buescher","1986-07-01"
241508,"Foong","Kolinko","1986-09-06"
241529,"Huiqun","Muniz","1986-06-11"
241533,"Sibyl","Sudbeck","1986-12-14"
241537,"Idoia","Zielinski","1986-02-26"
241545,"Rasiah","Barriga","1986-06-02"
241548,"Evgueni","Crouzet","1986-11-13"
241555,"Zejun","Chelton","1986-12-19"
241558,"Sadok","Hedayat","1986-06-14"
241568,"Remko","Stanger","1986-07-12"
241569,"Constantino","Krogh","1986-04-28"
241580,"Ortrun","Motley","1986-12-09"
241584,"Serap","Lores","1986-03-31"
241593,"Nevio","Ressouche","1986-08-15"
241606,"Tiina","Hinsberger","1986-03-23"
241632,"Sadun","Merel","1986-10-30"
241650,"Chuanti","Staylopatis","1986-08-21"
241653,"Tzvetan","Bardell","1986-10-25"
241657,"Xuejia","Erbe","1986-05-31"
241665,"Dinah","Businaro","1986-06-28"
241684,"Morrie","Speek","1986-01-27"
241686,"Hideyuki","Perri","1986-04-26"
241689,"Tristan","Borovoy","1986-01-05"
241714,"Marjo","Hopewell","1986-10-11"
241744,"Sadun","Luby","1986-01-06"
241750,"Shih","Grabner","1986-03-06"
241755,"Marie","Boissier","1986-05-10"
241768,"Leon","Greenaway","1986-09-23"
241775,"Feixiong","Kropf","1986-06-15"
241778,"Vitaly","Zumaque","1986-07-29"
241784,"Francesca","Lamparter","1986-07-27"
241798,"Arnd","Murtha","1986-06-03"
241807,"Prasadram","Pezzoli","1986-03-23"
241808,"Elzbieta","Rodham","1986-09-23"
241835,"Ipke","Coney","1986-05-10"
241842,"Kokou","Staudhammer","1986-06-07"
241848,"Emdad","Polajnar","1986-05-20"
241853,"Ulf","Wolniewicz","1986-06-17"
241855,"Nechama","Undy","1986-04-13"
241857,"Yishai","Cullers","1986-07-27"
241875,"Dhritiman","Stanger","1986-03-11"
241891,"Zvonko","Ladret","1986-02-17"
241901,"Gila","Waeselynck","1986-11-05"
241921,"Herbert","Schlegelmilch","1986-09-21"
241923,"Hilari","Rosiles","1986-04-29"
241926,"Matk","Debuse","1986-01-30"
241928,"Valery","Norsworthy","1986-12-16"
241929,"Shirish","Decleir","1986-01-16"
241938,"Behnaam","Luon","1986-05-18"
241939,"Kristina","Oxman","1986-10-21"
241942,"Jackson","Ratnaker","1986-06-22"
241954,"Hatem","Prampolini","1986-04-12"
241962,"Monique","Kakkad","1986-01-26"
241964,"Godehard","Murthy","1986-09-30"
241973,"Stevo","Ozeki","1986-05-24"
241979,"Shaowei","Taneja","1986-04-24"
241981,"Jingling","Ramalingam","1986-11-27"
241986,"Uno","Gurbaxani","1986-04-13"
242023,"Laurentiu","Alencar","1986-12-25"
242044,"Divier","Keirsey","1986-07-19"
242054,"Renee","Schwartzburd","1986-08-03"
242061,"Arvin","Improta","1986-10-07"
242066,"Mads","Madeira","1986-12-25"
242071,"Youpyo","Denti","1986-01-09"
242072,"Suzette","Thiran","1986-01-20"
242095,"Shushma","Tetzlaff","1986-06-25"
242101,"Akemi","Tramer","1986-01-31"
242103,"Ramachenga","Foong","1986-04-20"
242109,"Bodh","Herbst","1986-07-29"
242124,"Kyoichi","Rebaine","1986-01-08"
242132,"Serge","Liesche","1986-09-24"
242134,"Chrisa","Nitsche","1986-01-10"
242136,"Alejandro","Shackell","1986-05-10"
242148,"Lalit","Sullins","1986-08-30"
242155,"Heeju","Oxman","1986-11-04"
242158,"Mitsuyuki","Rahier","1986-03-14"
242168,"Zhigen","Beilner","1986-12-03"
242169,"Steen","Granlund","1986-08-31"
242170,"Bikash","Kaiserswerth","1986-07-28"
242177,"Tetsushi","Kornatzky","1986-05-28"
242183,"Subhash","Kavvadias","1986-02-26"
242185,"Kazuhito","Aamodt","1986-12-02"
242191,"Gou","Baaleh","1986-10-11"
242202,"Shai","Azevdeo","1986-03-01"
242210,"Luisa","Khasidashvili","1986-02-07"
242221,"Yagil","Mandell","1986-08-04"
242227,"Jouni","Dahlbom","1986-11-13"
242230,"Juichirou","Vendrig","1986-06-14"
242255,"Uta","Mitzlaff","1986-03-04"
242263,"Shuzo","Chiodo","1986-07-01"
242264,"Aron","Yavatkar","1986-06-15"
242270,"Arif","Beidas","1986-05-09"
242280,"Irene","Benzmuller","1986-12-25"
242286,"Shooichi","Jervis","1986-03-09"
242294,"Genta","Kusakari","1986-03-12"
242302,"Nadjib","Ratzlaff","1986-10-02"
242306,"Khaled","Radivojevic","1986-01-25"
242310,"Kwangyoen","Pokrovskii","1986-06-24"
242341,"Mansur","Legleitner","1986-12-08"
242362,"Adin","Michaeli","1986-07-15"
242371,"Nimmagadda","Pavlopoulou","1986-11-13"
242372,"Selwyn","Seiwald","1986-05-16"
242390,"Sahrah","Delgrossi","1986-05-27"
242396,"Bernice","Sichman","1986-12-07"
242410,"Zhigen","Trumbly","1986-11-05"
242415,"Premsyl","Marshall","1986-11-14"
242419,"Kazuhiko","Berendt","1986-04-22"
242431,"Ghassan","Khalil","1986-03-11"
242445,"Berhard","Bodoff","1986-09-29"
242452,"Lena","Redmiles","1986-12-09"
242471,"Hidekazu","Linares","1986-04-17"
242475,"Domenico","Minakawa","1986-08-22"
242487,"Khalil","Miara","1986-05-18"
242494,"Nevio","Alpin","1986-07-24"
242499,"Kendra","Denis","1986-01-24"
242508,"Matt","Rahier","1986-09-03"
242509,"Rosalyn","Hebden","1986-02-01"
242535,"Nagui","Levasseur","1986-09-10"
242536,"Fusako","Janetzko","1986-07-20"
242545,"Achilleas","Rosay","1986-08-03"
242548,"Shigenori","Baaz","1986-04-25"
242549,"Hatsukazu","Bolotov","1986-02-07"
242552,"Charmane","Sherertz","1986-02-03"
242554,"Sadegh","Masamoto","1986-12-09"
242561,"Shen","Compeau","1986-06-26"
242592,"Matt","Feldhoffer","1986-07-03"
242598,"Waiman","Nastansky","1986-12-30"
242601,"Adhemar","Kumaresan","1986-12-23"
242603,"Pasqua","Brender","1986-04-18"
242614,"Arie","Fandrianto","1986-04-21"
242637,"Maik","Cochrane","1986-09-08"
242641,"Kamakshi","Yavatkar","1986-04-10"
242673,"Katsuyuki","Meszaros","1986-02-24"
242674,"Eric","Ibel","1986-12-02"
242677,"Hyuckchul","Nyrup","1986-05-25"
242702,"Djelloul","Tyugu","1986-02-10"
242703,"Sadun","Garnham","1986-04-03"
242710,"Shugo","Reeken","1986-11-11"
242714,"Fumiya","Stille","1986-03-12"
242723,"Marit","McFarlin","1986-08-11"
242749,"Tetsurou","Chandrasekhar","1986-07-25"
242758,"Rosine","Bernatsky","1986-09-22"
242770,"Abdelwaheb","Peroz","1986-02-20"
242773,"Dante","Narwekar","1986-07-24"
242793,"Ekawit","Rosca","1986-09-25"
242795,"Tetsurou","Bouloucos","1986-04-28"
242806,"Conal","Motley","1986-09-10"
242807,"Kensyu","Conde","1986-01-11"
242817,"Yinghua","Coullard","1986-10-29"
242818,"Malu","Murtagh","1986-09-27"
242836,"Geoff","Ranon","1986-01-09"
242843,"Nathan","Thimonier","1986-07-17"
242856,"Vidar","Brodal","1986-09-13"
242862,"Mario","Leonhardt","1986-05-03"
242863,"Debaprosad","Otillio","1986-02-04"
242895,"Khoa","Pillow","1986-02-15"
242907,"Bouchung","Eppinger","1986-04-20"
242909,"Xiong","McClure","1986-03-02"
242920,"Tuval","Anandan","1986-01-08"
242926,"Mabo","Masada","1986-12-16"
242929,"Jaber","Neiman","1986-04-01"
242942,"Alejandra","Sundgren","1986-07-06"
242963,"Yuguang","Jenevein","1986-10-24"
242965,"Golgen","Braccini","1986-12-19"
242967,"Susuma","Escriba","1986-10-03"
242972,"Richard","Adachi","1986-07-29"
242974,"Arie","Rettelbach","1986-02-02"
243002,"Chrisa","Zeleznik","1986-12-09"
243006,"Abdelghani","Sankaranarayanan","1986-01-28"
243010,"Xudong","Klassen","1986-08-19"
243031,"Arun","Giarratana","1986-10-24"
243035,"Masaki","Zongker","1986-04-16"
243036,"Idoia","Lundstrom","1986-04-16"
243077,"Kazunori","Perz","1986-08-28"
243081,"Jenwei","Yemenis","1986-03-18"
243087,"Marsja","Eugenio","1986-04-05"
243114,"Gererd","Kemmerer","1986-09-16"
243118,"Sanjai","Pokrovskii","1986-09-14"
243119,"Shaleah","Zolotykh","1986-09-22"
243139,"Bedir","Heiserman","1986-08-28"
243141,"Kshitij","Birnbaum","1986-04-02"
243173,"Hilary","Gide","1986-04-21"
243174,"Laurentiu","Iivonen","1986-03-07"
243184,"Hilari","Zongker","1986-12-14"
243189,"Goh","Rebaine","1986-03-12"
243194,"Edwin","Setia","1986-10-09"
243201,"Anneke","Werthner","1986-06-29"
243202,"Kitty","Panienski","1986-12-03"
243204,"Adel","Ghalwash","1986-10-05"
243219,"Doohun","Muntz","1986-10-26"
243221,"Gio","Schauser","1986-10-23"
243224,"Parviz","Poujol","1986-06-11"
243225,"Yakichi","Luby","1986-09-14"
243233,"Nathalie","Lindqvist","1986-07-28"
243243,"Ymte","Perl","1986-04-16"
243262,"Troy","Heuter","1986-09-14"
243268,"Mohammad","Fiebach","1986-06-25"
243270,"Zongyan","Ruemmler","1986-04-10"
243293,"Sanjit","Zhiwei","1986-06-03"
243298,"Rajmohan","Radhakrishnan","1986-05-29"
243304,"Huei","Delgrange","1986-07-14"
243310,"Halsur","Baby","1986-06-11"
243311,"Mikhail","Dengi","1986-12-28"
243370,"Ult","Itzfeldt","1986-07-15"
243373,"Anneke","Cappelletti","1986-05-26"
243394,"Anoosh","Biron","1986-08-03"
243417,"Guiseppe","Castellani","1986-06-19"
243428,"Nathalie","Lowrie","1986-01-31"
243437,"Masasuke","Plump","1986-02-20"
243440,"Temple","Cooley","1986-11-27"
243447,"Weijing","Lundstrom","1986-09-13"
243474,"Mari","Conde","1986-08-21"
243477,"Satyanarayana","Laventhal","1986-07-12"
243512,"Christophe","Luck","1986-08-02"
243527,"Chrisa","Bouloucos","1986-08-31"
243529,"Leucio","Molberg","1986-10-09"
243532,"Seongbae","Hockney","1986-05-26"
243545,"Mitchel","Comellas","1986-09-28"
243548,"Gaurav","Solares","1986-06-20"
243560,"Siddarth","Halloran","1986-01-22"
243569,"Mitchel","Ravishankar","1986-10-11"
243575,"Piyush","Brickell","1986-04-21"
243576,"Abdulah","Lodder","1986-06-29"
243579,"Jaana","Gecsel","1986-12-02"
243584,"Chikako","Leivant","1986-02-11"
243594,"Petter","Capobianchi","1986-06-26"
243598,"Danny","Welham","1986-10-31"
243607,"Ramalingam","Merkl","1986-08-13"
243613,"Gudjon","Parveen","1986-07-22"
243617,"Gully","Taubenfeld","1986-02-17"
243618,"Danny","Puoti","1986-12-20"
243619,"Tse","Zielinski","1986-03-15"
243633,"Krister","Tanemo","1986-12-14"
243659,"Tse","Delgrange","1986-04-15"
243662,"Leah","Broder","1986-05-29"
243666,"Gift","Rosin","1986-04-07"
243684,"Abdulla","Waeselynck","1986-05-15"
243691,"Maha","Pappas","1986-01-20"
243693,"Hideyuki","Leonhardt","1986-12-20"
243708,"Perla","Pillow","1986-10-13"
243715,"Baziley","Gewali","1986-05-28"
243718,"Mingzeng","Validov","1986-04-21"
243719,"Houman","Lambe","1986-02-13"
243721,"Radhika","Lyonns","1986-03-07"
243723,"Goetz","Kilgore","1986-10-12"
243730,"Youjian","Bellmore","1986-12-09"
243743,"Adam","Cyre","1986-08-24"
243750,"Adamantios","Teitelbaum","1986-11-17"
243763,"Atreye","Masada","1986-08-03"
243764,"Marie","DiGiano","1986-11-23"
243770,"Baoqiu","Schlenzig","1986-07-16"
243779,"Elliott","Krybus","1986-09-09"
243792,"Moti","Luan","1986-09-16"
243806,"Tsuneo","Rebaine","1986-01-20"
243813,"Zhaofang","Neimat","1986-06-14"
243817,"Valeska","Spelt","1986-08-15"
243830,"Mana","Botman","1986-04-09"
243833,"Jinpo","Preusig","1986-11-19"
243835,"Valter","Brattka","1986-09-19"
243844,"Mikhail","Luce","1986-10-18"
243845,"Selwyn","Larfeldt","1986-07-19"
243846,"Armond","Sommen","1986-04-08"
243914,"Aamod","Cannata","1986-08-10"
